,rivalAvg,rivalGood,value,date_wise,index_code,date
29,428.0,1597.0,352.0,day,payItmCnt,2020-10-19
0,1124.0,3746.0,874.0,day,cartByrCnt,2020-09-20
1,1421.0,3380.0,851.0,day,cartByrCnt,2020-09-21
2,1403.0,3230.0,948.0,day,cartByrCnt,2020-09-22
3,1147.0,3024.0,828.0,day,cartByrCnt,2020-09-23
4,1170.0,3106.0,803.0,day,cartByrCnt,2020-09-24
5,927.0,1892.0,734.0,day,cartByrCnt,2020-09-25
6,969.0,2345.0,747.0,day,cartByrCnt,2020-09-26
7,828.0,2588.0,812.0,day,cartByrCnt,2020-09-27
8,740.0,2473.0,718.0,day,cartByrCnt,2020-09-28
9,653.0,2068.0,840.0,day,cartByrCnt,2020-09-29
10,596.0,1496.0,520.0,day,cartByrCnt,2020-09-30
11,671.0,1688.0,688.0,day,cartByrCnt,2020-10-01
12,609.0,1749.0,697.0,day,cartByrCnt,2020-10-02
13,585.0,1971.0,835.0,day,cartByrCnt,2020-10-03
14,605.0,1869.0,830.0,day,cartByrCnt,2020-10-04
15,570.0,1787.0,806.0,day,cartByrCnt,2020-10-05
16,578.0,1874.0,858.0,day,cartByrCnt,2020-10-06
17,607.0,1792.0,820.0,day,cartByrCnt,2020-10-07
18,594.0,1754.0,720.0,day,cartByrCnt,2020-10-08
19,527.0,1519.0,763.0,day,cartByrCnt,2020-10-09
20,536.0,1454.0,712.0,day,cartByrCnt,2020-10-10
21,573.0,1728.0,799.0,day,cartByrCnt,2020-10-11
22,517.0,1436.0,779.0,day,cartByrCnt,2020-10-12
23,531.0,1586.0,824.0,day,cartByrCnt,2020-10-13
24,568.0,2453.0,773.0,day,cartByrCnt,2020-10-14
25,659.0,2023.0,820.0,day,cartByrCnt,2020-10-15
26,653.0,1889.0,673.0,day,cartByrCnt,2020-10-16
27,668.0,1920.0,665.0,day,cartByrCnt,2020-10-17
28,786.0,1979.0,809.0,day,cartByrCnt,2020-10-18
29,834.0,2244.0,828.0,day,cartByrCnt,2020-10-19
0,2040.0,5541.0,1269.0,day,cartCnt,2020-09-20
1,2718.0,5475.0,1271.0,day,cartCnt,2020-09-21
2,2616.0,5018.0,1378.0,day,cartCnt,2020-09-22
3,2155.0,4995.0,1244.0,day,cartCnt,2020-09-23
4,1894.0,5505.0,1193.0,day,cartCnt,2020-09-24
5,1700.0,3359.0,1072.0,day,cartCnt,2020-09-25
6,1576.0,3624.0,1095.0,day,cartCnt,2020-09-26
7,1493.0,4184.0,1467.0,day,cartCnt,2020-09-27
8,1223.0,4253.0,1005.0,day,cartCnt,2020-09-28
9,1167.0,3714.0,1220.0,day,cartCnt,2020-09-29
10,1018.0,3809.0,766.0,day,cartCnt,2020-09-30
11,1066.0,2782.0,1032.0,day,cartCnt,2020-10-01
12,1002.0,2697.0,1000.0,day,cartCnt,2020-10-02
13,1057.0,2713.0,1217.0,day,cartCnt,2020-10-03
14,999.0,3147.0,1700.0,day,cartCnt,2020-10-04
15,1083.0,3136.0,1201.0,day,cartCnt,2020-10-05
16,1064.0,2939.0,1233.0,day,cartCnt,2020-10-06
17,1108.0,3228.0,1199.0,day,cartCnt,2020-10-07
18,1046.0,2916.0,1080.0,day,cartCnt,2020-10-08
19,1014.0,2659.0,1062.0,day,cartCnt,2020-10-09
20,982.0,2569.0,972.0,day,cartCnt,2020-10-10
21,1124.0,2796.0,1121.0,day,cartCnt,2020-10-11
22,1090.0,2718.0,1120.0,day,cartCnt,2020-10-12
23,1102.0,3075.0,1116.0,day,cartCnt,2020-10-13
24,1041.0,4046.0,1044.0,day,cartCnt,2020-10-14
25,1126.0,3223.0,1212.0,day,cartCnt,2020-10-15
26,1118.0,3222.0,1100.0,day,cartCnt,2020-10-16
27,1204.0,4052.0,964.0,day,cartCnt,2020-10-17
28,1364.0,3571.0,1078.0,day,cartCnt,2020-10-18
29,1508.0,6579.0,1083.0,day,cartCnt,2020-10-19
0,444.0,959.0,443.0,day,cltItmCnt,2020-09-20
1,427.0,869.0,375.0,day,cltItmCnt,2020-09-21
2,444.0,782.0,385.0,day,cltItmCnt,2020-09-22
3,398.0,813.0,381.0,day,cltItmCnt,2020-09-23
4,389.0,885.0,381.0,day,cltItmCnt,2020-09-24
5,355.0,620.0,348.0,day,cltItmCnt,2020-09-25
6,357.0,631.0,351.0,day,cltItmCnt,2020-09-26
7,341.0,644.0,413.0,day,cltItmCnt,2020-09-27
8,237.0,624.0,362.0,day,cltItmCnt,2020-09-28
9,240.0,501.0,444.0,day,cltItmCnt,2020-09-29
10,192.0,427.0,271.0,day,cltItmCnt,2020-09-30
11,251.0,458.0,289.0,day,cltItmCnt,2020-10-01
12,246.0,462.0,333.0,day,cltItmCnt,2020-10-02
13,249.0,488.0,358.0,day,cltItmCnt,2020-10-03
14,255.0,581.0,396.0,day,cltItmCnt,2020-10-04
15,227.0,438.0,369.0,day,cltItmCnt,2020-10-05
16,269.0,456.0,413.0,day,cltItmCnt,2020-10-06
17,235.0,443.0,396.0,day,cltItmCnt,2020-10-07
18,230.0,493.0,419.0,day,cltItmCnt,2020-10-08
19,219.0,458.0,367.0,day,cltItmCnt,2020-10-09
20,230.0,763.0,379.0,day,cltItmCnt,2020-10-10
21,261.0,720.0,399.0,day,cltItmCnt,2020-10-11
22,236.0,571.0,389.0,day,cltItmCnt,2020-10-12
23,235.0,910.0,411.0,day,cltItmCnt,2020-10-13
24,235.0,1046.0,416.0,day,cltItmCnt,2020-10-14
25,250.0,1053.0,383.0,day,cltItmCnt,2020-10-15
26,264.0,973.0,355.0,day,cltItmCnt,2020-10-16
27,269.0,751.0,376.0,day,cltItmCnt,2020-10-17
28,326.0,730.0,438.0,day,cltItmCnt,2020-10-18
29,370.0,1013.0,400.0,day,cltItmCnt,2020-10-19
0,189634.0,361720.0,60619.0,day,pv,2020-09-20
1,167404.0,326130.0,64261.0,day,pv,2020-09-21
2,181911.0,341757.0,66443.0,day,pv,2020-09-22
3,196231.0,316502.0,64961.0,day,pv,2020-09-23
4,185534.0,336440.0,64508.0,day,pv,2020-09-24
5,147133.0,336391.0,67561.0,day,pv,2020-09-25
6,162286.0,367656.0,63386.0,day,pv,2020-09-26
7,162513.0,290877.0,69260.0,day,pv,2020-09-27
8,129501.0,265361.0,64853.0,day,pv,2020-09-28
9,121617.0,252441.0,69914.0,day,pv,2020-09-29
10,96666.0,227292.0,46996.0,day,pv,2020-09-30
11,121643.0,254047.0,52337.0,day,pv,2020-10-01
12,104571.0,219493.0,51726.0,day,pv,2020-10-02
13,106883.0,191747.0,54990.0,day,pv,2020-10-03
14,105083.0,202126.0,53455.0,day,pv,2020-10-04
15,101802.0,193864.0,55104.0,day,pv,2020-10-05
16,93783.0,174931.0,59319.0,day,pv,2020-10-06
17,94871.0,174469.0,61232.0,day,pv,2020-10-07
18,85850.0,175366.0,59952.0,day,pv,2020-10-08
19,82326.0,162971.0,57614.0,day,pv,2020-10-09
20,86964.0,215837.0,62630.0,day,pv,2020-10-10
21,97147.0,223501.0,62087.0,day,pv,2020-10-11
22,95941.0,215717.0,56841.0,day,pv,2020-10-12
23,101306.0,235679.0,64274.0,day,pv,2020-10-13
24,100436.0,255982.0,62834.0,day,pv,2020-10-14
25,110858.0,275945.0,60958.0,day,pv,2020-10-15
26,120216.0,219790.0,56402.0,day,pv,2020-10-16
27,108113.0,215464.0,53852.0,day,pv,2020-10-17
28,116019.0,195198.0,59645.0,day,pv,2020-10-18
29,123825.0,256774.0,61735.0,day,pv,2020-10-19
0,119671.0,364523.6,105065.4,day,payAmt,2020-08-21
1,229927.2,505238.2,155372.68000000002,day,payAmt,2020-08-22
2,197001.2,363237.8,123325.01999999995,day,payAmt,2020-08-23
3,198249.2,463118.6,95090.88,day,payAmt,2020-08-24
4,142966.2,406098.6,138396.8,day,payAmt,2020-08-25
5,146866.6,403544.8,303034.12,day,payAmt,2020-08-26
6,126819.8,276241.0,213609.9,day,payAmt,2020-08-27
7,159778.2,424185.4,196844.69,day,payAmt,2020-08-28
8,157438.6,410050.4,153256.11,day,payAmt,2020-08-29
9,165730.0,378432.0,125116.49999999999,day,payAmt,2020-08-30
10,172897.0,470893.4,167427.80000000002,day,payAmt,2020-08-31
11,140481.2,339293.2,109613.79999999997,day,payAmt,2020-09-01
12,136456.2,322439.8,235621.64,day,payAmt,2020-09-02
13,197018.0,485331.6,150210.41,day,payAmt,2020-09-03
14,134505.2,305367.6,96595.29999999997,day,payAmt,2020-09-04
15,97190.2,318891.4,99133.25,day,payAmt,2020-09-05
16,94636.4,380735.6,90650.58999999997,day,payAmt,2020-09-06
17,68692.6,211732.8,195170.59999999998,day,payAmt,2020-09-07
18,107675.2,376696.0,50785.2,day,payAmt,2020-09-08
19,3122169.2,5693170.4,1763357.010000001,day,payAmt,2020-09-09
20,890175.0,1704507.0,395673.29000000027,day,payAmt,2020-09-10
21,1046604.0,2259350.2,313444.51999999996,day,payAmt,2020-09-11
22,176276.8,821263.4,255644.73000000004,day,payAmt,2020-09-12
23,232407.2,1018754.4,141927.27999999997,day,payAmt,2020-09-13
24,155791.0,970408.0,187447.00000000003,day,payAmt,2020-09-14
25,116759.0,343773.0,117207.13,day,payAmt,2020-09-15
26,577170.0,1600845.8,285338.8700000001,day,payAmt,2020-09-16
27,405688.4,1917450.4,228875.28999999995,day,payAmt,2020-09-17
28,403462.8,1026464.8,204576.80999999997,day,payAmt,2020-09-18
29,433824.0,1234495.0,361469.56,day,payAmt,2020-09-19
0,29106.0,144521.0,21198.0,day,uv,2020-08-21
1,30475.0,113279.0,17851.0,day,uv,2020-08-22
2,31693.0,133805.0,17022.0,day,uv,2020-08-23
3,31895.0,133759.0,16712.0,day,uv,2020-08-24
4,42455.0,150993.0,15653.0,day,uv,2020-08-25
5,34694.0,75086.0,16484.0,day,uv,2020-08-26
6,32421.0,90674.0,16355.0,day,uv,2020-08-27
7,31386.0,69199.0,15281.0,day,uv,2020-08-28
8,33608.0,73690.0,16633.0,day,uv,2020-08-29
9,35493.0,128081.0,17214.0,day,uv,2020-08-30
10,39154.0,102838.0,17906.0,day,uv,2020-08-31
11,33943.0,74099.0,17025.0,day,uv,2020-09-01
12,31180.0,87548.0,17541.0,day,uv,2020-09-02
13,35908.0,107039.0,19498.0,day,uv,2020-09-03
14,37158.0,110830.0,18896.0,day,uv,2020-09-04
15,37742.0,133316.0,20652.0,day,uv,2020-09-05
16,35580.0,147153.0,19596.0,day,uv,2020-09-06
17,38348.0,211789.0,18631.0,day,uv,2020-09-07
18,54067.0,268209.0,19349.0,day,uv,2020-09-08
19,90104.0,222196.0,23152.0,day,uv,2020-09-09
20,50764.0,157173.0,19300.0,day,uv,2020-09-10
21,55308.0,157886.0,17651.0,day,uv,2020-09-11
22,37477.0,101526.0,17182.0,day,uv,2020-09-12
23,40831.0,109227.0,17439.0,day,uv,2020-09-13
24,43132.0,82618.0,16426.0,day,uv,2020-09-14
25,41258.0,73399.0,15496.0,day,uv,2020-09-15
26,47309.0,89464.0,16556.0,day,uv,2020-09-16
27,49616.0,127310.0,18021.0,day,uv,2020-09-17
28,47672.0,97318.0,16488.0,day,uv,2020-09-18
29,49934.0,111655.0,14852.0,day,uv,2020-09-19
0,0.0084,0.0327,0.006793093688083782,day,payRate,2020-08-21
1,0.017,0.0656,0.017365973895019888,day,payRate,2020-08-22
2,0.0143,0.0582,0.015920573375631537,day,payRate,2020-08-23
3,0.0163,0.0561,0.016275730014360938,day,payRate,2020-08-24
4,0.0104,0.0463,0.014246470325177282,day,payRate,2020-08-25
5,0.0121,0.0498,0.01971608832807571,day,payRate,2020-08-26
6,0.0089,0.0409,0.016630999694283093,day,payRate,2020-08-27
7,0.0136,0.0737,0.016687389568745502,day,payRate,2020-08-28
8,0.0122,0.058,0.013948175314134552,day,payRate,2020-08-29
9,0.0125,0.0638,0.013245033112582781,day,payRate,2020-08-30
10,0.0145,0.0607,0.014352730928180499,day,payRate,2020-08-31
11,0.015,0.0504,0.01580029368575624,day,payRate,2020-09-01
12,0.0134,0.0441,0.01601961119662505,day,payRate,2020-09-02
13,0.0169,0.0466,0.0118986562724382,day,payRate,2020-09-03
14,0.0082,0.0426,0.01121930567315834,day,payRate,2020-09-04
15,0.0082,0.0239,0.008619019949641682,day,payRate,2020-09-05
16,0.0083,0.0183,0.010869565217391304,day,payRate,2020-09-06
17,0.0034,0.0193,0.0033814610058504643,day,payRate,2020-09-07
18,0.0045,0.0116,0.00335934673626544,day,payRate,2020-09-08
19,0.0577,0.1487,0.05260884588804423,day,payRate,2020-09-09
20,0.0234,0.1046,0.023367875647668394,day,payRate,2020-09-10
21,0.0289,0.0756,0.024644496062546033,day,payRate,2020-09-11
22,0.0117,0.0296,0.016179722965894542,day,payRate,2020-09-12
23,0.0116,0.0445,0.01731750673777166,day,payRate,2020-09-13
24,0.0086,0.0379,0.015767685376841593,day,payRate,2020-09-14
25,0.0057,0.0241,0.011874032008260196,day,payRate,2020-09-15
26,0.025,0.0616,0.024402029475718772,day,payRate,2020-09-16
27,0.0162,0.0582,0.01725764385994118,day,payRate,2020-09-17
28,0.018,0.0491,0.014434740417273169,day,payRate,2020-09-18
29,0.0183,0.0619,0.01932399676811204,day,payRate,2020-09-19
0,641.2,1855.2,729.6208333333333,day,payPct,2020-08-21
1,568.8,1355.6,501.2021935483872,day,payPct,2020-08-22
2,609.2,1714.4,455.0738745387452,day,payPct,2020-08-23
3,733.8,1517.6,349.5988235294118,day,payPct,2020-08-24
4,759.6,2405.4,620.6134529147981,day,payPct,2020-08-25
5,827.0,2083.8,932.4126769230769,day,payPct,2020-08-26
6,836.6,1922.0,785.3305147058824,day,payPct,2020-08-27
7,729.8,2008.4,771.9399607843137,day,payPct,2020-08-28
8,1035.6,2577.6,660.5866810344827,day,payPct,2020-08-29
9,687.0,2129.5,548.7565789473683,day,payPct,2020-08-30
10,828.6,1963.8,651.4700389105059,day,payPct,2020-08-31
11,697.8,2534.6,407.48624535315975,day,payPct,2020-09-01
12,741.6,2071.2,838.5111743772243,day,payPct,2020-09-02
13,910.2,2464.4,647.4586637931035,day,payPct,2020-09-03
14,723.6,1587.0,455.6382075471697,day,payPct,2020-09-04
15,577.6,2054.4,556.9283707865169,day,payPct,2020-09-05
16,652.6,2005.6,425.5896244131454,day,payPct,2020-09-06
17,749.8,3583.6,3097.946031746031,day,payPct,2020-09-07
18,867.4,2937.0,781.3107692307692,day,payPct,2020-09-08
19,1326.8,3395.8,1447.7479556650253,day,payPct,2020-09-09
20,1194.0,2650.0,877.324368070954,day,payPct,2020-09-10
21,1284.2,3064.8,720.5621149425286,day,payPct,2020-09-11
22,913.8,1886.2,919.5853597122303,day,payPct,2020-09-12
23,964.4,2300.8,469.9578807947019,day,payPct,2020-09-13
24,944.6,2374.2,723.7335907335909,day,payPct,2020-09-14
25,891.4,2155.2,636.9952717391304,day,payPct,2020-09-15
26,1057.6,2955.6,706.2843316831686,day,payPct,2020-09-16
27,1117.6,3642.9,735.9334083601285,day,payPct,2020-09-17
28,1027.4,2831.7,859.5664285714284,day,payPct,2020-09-18
29,994.2,2572.8,1259.475818815331,day,payPct,2020-09-19
0,20056.2,111918.2,18996.0,day,rfdSucAmt,2020-08-21
1,35498.6,62120.6,8259.99,day,rfdSucAmt,2020-08-22
2,30552.6,76421.4,11142.47,day,rfdSucAmt,2020-08-23
3,26772.6,107628.8,17321.63,day,rfdSucAmt,2020-08-24
4,22626.2,95320.2,11820.49,day,rfdSucAmt,2020-08-25
5,19070.6,174737.2,7826.98,day,rfdSucAmt,2020-08-26
6,19800.8,96462.4,11454.2,day,rfdSucAmt,2020-08-27
7,20835.4,49637.6,19369.83,day,rfdSucAmt,2020-08-28
8,25155.2,49634.2,10046.6,day,rfdSucAmt,2020-08-29
9,18626.2,36331.4,10263.2,day,rfdSucAmt,2020-08-30
10,24075.2,82290.8,18916.0,day,rfdSucAmt,2020-08-31
11,20825.8,154592.4,8507.16,day,rfdSucAmt,2020-09-01
12,15946.0,76690.4,9158.2,day,rfdSucAmt,2020-09-02
13,17538.6,69132.8,19497.0,day,rfdSucAmt,2020-09-03
14,26812.0,58483.0,11673.91,day,rfdSucAmt,2020-09-04
15,11509.4,80155.6,5994.53,day,rfdSucAmt,2020-09-05
16,11767.0,46872.6,18522.0,day,rfdSucAmt,2020-09-06
17,10492.8,28350.0,4420.82,day,rfdSucAmt,2020-09-07
18,10303.0,64724.5,4347.6,day,rfdSucAmt,2020-09-08
19,202249.6,631958.0,178861.6,day,rfdSucAmt,2020-09-09
20,92358.6,257395.4,22974.28,day,rfdSucAmt,2020-09-10
21,109420.6,246849.8,142203.09,day,rfdSucAmt,2020-09-11
22,35717.0,190230.0,81985.29,day,rfdSucAmt,2020-09-12
23,38044.8,156046.4,17737.64,day,rfdSucAmt,2020-09-13
24,30005.6,129439.6,35829.54,day,rfdSucAmt,2020-09-14
25,23254.0,168156.5,16787.0,day,rfdSucAmt,2020-09-15
26,72285.8,195942.4,12343.69,day,rfdSucAmt,2020-09-16
27,48167.0,190550.4,14655.32,day,rfdSucAmt,2020-09-17
28,48745.4,187569.6,13567.51,day,rfdSucAmt,2020-09-18
29,55092.2,122784.4,4760.36,day,rfdSucAmt,2020-09-19
0,4254.0,10564.0,3280.209999999998,day,p4pExpendAmt,2020-08-21
1,3945.0,7184.0,1951.820000000001,day,p4pExpendAmt,2020-08-22
2,4121.0,7456.0,1716.9200000000003,day,p4pExpendAmt,2020-08-23
3,4067.0,6781.0,1917.4100000000008,day,p4pExpendAmt,2020-08-24
4,3922.2,6566.3,2226.6399999999985,day,p4pExpendAmt,2020-08-25
5,2639.0,5713.0,2552.6400000000012,day,p4pExpendAmt,2020-08-26
6,2788.8,7265.2,2707.6799999999994,day,p4pExpendAmt,2020-08-27
7,3248.8,9433.0,2130.9900000000007,day,p4pExpendAmt,2020-08-28
8,4331.0,11409.0,2238.8700000000003,day,p4pExpendAmt,2020-08-29
9,4276.2,12021.9,2682.9900000000007,day,p4pExpendAmt,2020-08-30
10,4130.0,12377.0,2685.3500000000004,day,p4pExpendAmt,2020-08-31
11,4052.8,12971.0,2496.6799999999994,day,p4pExpendAmt,2020-09-01
12,3672.0,13260.1,3052.01,day,p4pExpendAmt,2020-09-02
13,3905.8,14432.8,3284.9099999999985,day,p4pExpendAmt,2020-09-03
14,3399.6,14743.0,3221.5899999999992,day,p4pExpendAmt,2020-09-04
15,4037.0,16338.6,3233.860000000002,day,p4pExpendAmt,2020-09-05
16,3949.6,18292.4,2294.12,day,p4pExpendAmt,2020-09-06
17,3801.8,18452.6,3203.899999999999,day,p4pExpendAmt,2020-09-07
18,7038.0,25398.1,3517.8400000000033,day,p4pExpendAmt,2020-09-08
19,9144.0,31029.8,4084.049999999999,day,p4pExpendAmt,2020-09-09
20,9622.0,18398.9,4084.200000000003,day,p4pExpendAmt,2020-09-10
21,8837.0,18187.3,3920.6299999999987,day,p4pExpendAmt,2020-09-11
22,4230.4,13638.4,4135.960000000001,day,p4pExpendAmt,2020-09-12
23,5548.0,13402.3,3751.8099999999995,day,p4pExpendAmt,2020-09-13
24,6070.6,12692.0,3475.949999999998,day,p4pExpendAmt,2020-09-14
25,6676.6,11494.2,3320.3,day,p4pExpendAmt,2020-09-15
26,6825.0,11073.9,2746.0400000000013,day,p4pExpendAmt,2020-09-16
27,6111.8,11656.2,3071.0199999999913,day,p4pExpendAmt,2020-09-17
28,5849.6,11828.5,2922.470000000002,day,p4pExpendAmt,2020-09-18
29,8341.8,13017.7,3369.9600000000023,day,p4pExpendAmt,2020-09-19
0,2006.4,4468.6,90.26,day,feedCharge,2020-08-21
1,1171.4,3230.0,80.9,day,feedCharge,2020-08-22
2,1084.0,3276.2,78.99000000000001,day,feedCharge,2020-08-23
3,966.0,3133.2,88.14999999999999,day,feedCharge,2020-08-24
4,1024.4,3263.9,87.03999999999998,day,feedCharge,2020-08-25
5,1275.6,2394.8,101.1,day,feedCharge,2020-08-26
6,1463.4,6873.8,113.74999999999997,day,feedCharge,2020-08-27
7,1318.8,5618.2,90.72999999999998,day,feedCharge,2020-08-28
8,1824.0,3889.0,83.66999999999999,day,feedCharge,2020-08-29
9,2203.0,4671.0,90.71999999999997,day,feedCharge,2020-08-30
10,1843.6,4672.4,97.44999999999999,day,feedCharge,2020-08-31
11,2083.0,6050.0,72.85000000000001,day,feedCharge,2020-09-01
12,2295.0,7507.0,75.06,day,feedCharge,2020-09-02
13,2230.8,8378.0,52.72,day,feedCharge,2020-09-03
14,2396.4,7694.2,47.36,day,feedCharge,2020-09-04
15,1937.0,6470.5,28.4,day,feedCharge,2020-09-05
16,2427.2,9883.6,53.82999999999999,day,feedCharge,2020-09-06
17,2546.8,8379.3,50.62,day,feedCharge,2020-09-07
18,4707.2,10462.3,46.269999999999996,day,feedCharge,2020-09-08
19,7190.2,11788.6,73.17999999999999,day,feedCharge,2020-09-09
20,6045.8,9289.0,42.04999999999999,day,feedCharge,2020-09-10
21,5304.0,9573.7,60.49,day,feedCharge,2020-09-11
22,2835.2,5030.2,59.31000000000002,day,feedCharge,2020-09-12
23,2552.6,4510.8,58.290000000000006,day,feedCharge,2020-09-13
24,2831.6,5777.4,75.36000000000001,day,feedCharge,2020-09-14
25,2724.0,6620.5,68.61000000000001,day,feedCharge,2020-09-15
26,2959.6,6568.2,98.41999999999999,day,feedCharge,2020-09-16
27,3066.8,6351.8,238.68,day,feedCharge,2020-09-17
28,2946.2,6297.8,182.75999999999996,day,feedCharge,2020-09-18
29,3154.4,8975.0,194.20000000000005,day,feedCharge,2020-09-19
0,1876.4,2971.9,567.9569799999996,day,zzExpendAmt,2020-08-21
1,1240.2,2920.3,0.23667,day,zzExpendAmt,2020-08-22
2,2252.0,3424.8,0.0,day,zzExpendAmt,2020-08-23
3,1907.4,3268.2,0.0,day,zzExpendAmt,2020-08-24
4,2156.0,2873.0,0.0,day,zzExpendAmt,2020-08-25
5,2190.0,3210.0,0.0,day,zzExpendAmt,2020-08-26
6,2728.0,4276.0,0.0,day,zzExpendAmt,2020-08-27
7,1987.0,5660.0,0.0,day,zzExpendAmt,2020-08-28
8,1938.0,6184.0,0.0,day,zzExpendAmt,2020-08-29
9,1962.0,6588.0,0.0,day,zzExpendAmt,2020-08-30
10,1909.0,5406.0,0.0,day,zzExpendAmt,2020-08-31
11,2752.0,9782.5,0.0,day,zzExpendAmt,2020-09-01
12,2975.4,10786.6,0.0,day,zzExpendAmt,2020-09-02
13,3285.0,12180.0,0.0,day,zzExpendAmt,2020-09-03
14,4040.8,11106.2,0.0,day,zzExpendAmt,2020-09-04
15,4931.0,16396.7,0.0,day,zzExpendAmt,2020-09-05
16,4922.0,18361.5,0.0,day,zzExpendAmt,2020-09-06
17,3417.0,15165.0,387.52191000000005,day,zzExpendAmt,2020-09-07
18,8485.0,27741.0,2103.4231800000002,day,zzExpendAmt,2020-09-08
19,10032.2,21820.9,2313.040539999998,day,zzExpendAmt,2020-09-09
20,7056.0,12815.0,2110.645340000001,day,zzExpendAmt,2020-09-10
21,6798.0,13121.0,838.5973800000011,day,zzExpendAmt,2020-09-11
22,2098.2,16091.2,4.37866,day,zzExpendAmt,2020-09-12
23,2470.6,15756.0,0.0,day,zzExpendAmt,2020-09-13
24,2326.6,9274.4,0.0,day,zzExpendAmt,2020-09-14
25,2399.2,10685.1,0.0,day,zzExpendAmt,2020-09-15
26,3942.0,10832.6,0.0,day,zzExpendAmt,2020-09-16
27,3124.0,10002.0,0.0,day,zzExpendAmt,2020-09-17
28,2567.4,9461.0,0.0,day,zzExpendAmt,2020-09-18
29,2804.8,8712.8,0.0,day,zzExpendAmt,2020-09-19
0,3473.0,35822.0,238.13000000000002,day,tkExpendAmt,2020-08-21
1,3499.0,17608.5,66.92999999999999,day,tkExpendAmt,2020-08-22
2,3261.0,25256.0,227.92,day,tkExpendAmt,2020-08-23
3,4062.0,86260.5,296.3899999999999,day,tkExpendAmt,2020-08-24
4,3861.8,32057.0,76.86999999999999,day,tkExpendAmt,2020-08-25
5,2435.2,21699.2,647.88,day,tkExpendAmt,2020-08-26
6,3751.2,26502.4,536.4200000000001,day,tkExpendAmt,2020-08-27
7,4598.8,60590.6,1120.83,day,tkExpendAmt,2020-08-28
8,4336.0,44679.0,184.96,day,tkExpendAmt,2020-08-29
9,3053.0,39444.5,383.78000000000003,day,tkExpendAmt,2020-08-30
10,3272.0,14998.0,147.89,day,tkExpendAmt,2020-08-31
11,2859.0,13792.0,103.33999999999999,day,tkExpendAmt,2020-09-01
12,3841.0,14050.0,703.72,day,tkExpendAmt,2020-09-02
13,2716.0,12149.0,189.82999999999998,day,tkExpendAmt,2020-09-03
14,2761.8,15124.8,620.95,day,tkExpendAmt,2020-09-04
15,2026.8,17631.6,344.18000000000006,day,tkExpendAmt,2020-09-05
16,1534.8,15732.6,110.32000000000001,day,tkExpendAmt,2020-09-06
17,2040.6,12412.8,112.96,day,tkExpendAmt,2020-09-07
18,2066.4,8893.2,415.61,day,tkExpendAmt,2020-09-08
19,1234.0,9117.5,247.4,day,tkExpendAmt,2020-09-09
20,2141.0,11163.5,379.06000000000006,day,tkExpendAmt,2020-09-10
21,1638.0,18075.5,462.96000000000004,day,tkExpendAmt,2020-09-11
22,3275.0,19423.0,878.85,day,tkExpendAmt,2020-09-12
23,3128.0,25448.8,739.1499999999999,day,tkExpendAmt,2020-09-13
24,2702.0,31005.8,613.8800000000001,day,tkExpendAmt,2020-09-14
25,2116.4,24723.8,434.05000000000007,day,tkExpendAmt,2020-09-15
26,1943.4,16043.4,762.26,day,tkExpendAmt,2020-09-16
27,1483.6,16736.2,642.38,day,tkExpendAmt,2020-09-17
28,2326.4,13525.4,149.88,day,tkExpendAmt,2020-09-18
29,10499.6,80106.0,578.06,day,tkExpendAmt,2020-09-19
0,251.0,2094.0,144.0,day,payByrCnt,2020-08-21
1,540.0,2090.0,310.0,day,payByrCnt,2020-08-22
2,425.0,1842.0,271.0,day,payByrCnt,2020-08-23
3,413.0,1933.0,272.0,day,payByrCnt,2020-08-24
4,317.0,1613.0,223.0,day,payByrCnt,2020-08-25
5,345.0,959.0,325.0,day,payByrCnt,2020-08-26
6,277.0,943.0,272.0,day,payByrCnt,2020-08-27
7,386.0,1927.0,255.0,day,payByrCnt,2020-08-28
8,384.0,1462.0,232.0,day,payByrCnt,2020-08-29
9,355.0,1593.0,228.0,day,payByrCnt,2020-08-30
10,393.0,2319.0,257.0,day,payByrCnt,2020-08-31
11,376.0,1256.0,269.0,day,payByrCnt,2020-09-01
12,302.0,1023.0,281.0,day,payByrCnt,2020-09-02
13,357.0,2227.0,232.0,day,payByrCnt,2020-09-03
14,296.0,1311.0,212.0,day,payByrCnt,2020-09-04
15,340.0,867.0,178.0,day,payByrCnt,2020-09-05
16,305.0,757.0,213.0,day,payByrCnt,2020-09-06
17,131.0,692.0,63.0,day,payByrCnt,2020-09-07
18,209.0,642.0,65.0,day,payByrCnt,2020-09-08
19,2650.0,13281.0,1218.0,day,payByrCnt,2020-09-09
20,1043.0,3839.0,451.0,day,payByrCnt,2020-09-10
21,1212.0,5097.0,435.0,day,payByrCnt,2020-09-11
22,262.0,852.0,278.0,day,payByrCnt,2020-09-12
23,385.0,726.0,302.0,day,payByrCnt,2020-09-13
24,223.0,715.0,259.0,day,payByrCnt,2020-09-14
25,184.0,460.0,184.0,day,payByrCnt,2020-09-15
26,708.0,2076.0,404.0,day,payByrCnt,2020-09-16
27,580.0,2220.0,311.0,day,payByrCnt,2020-09-17
28,633.0,1452.0,238.0,day,payByrCnt,2020-09-18
29,567.0,1717.0,287.0,day,payByrCnt,2020-09-19
0,74.0,342.0,37.0,day,payOldByrCnt,2020-08-21
1,118.0,539.0,59.0,day,payOldByrCnt,2020-08-22
